"iso","year","Measure","value","Source"
"BTN",2047,"mIM",38.0956253417964,"KC model"
"BTN",2048,"mIM",37.9800517966998,"KC model"
"BTN",2049,"mIM",NA,"KC model"
"BOL",1995,"mIM",NA,"KC model"
"BOL",1996,"mIM",435.569207261164,"KC model"
"BOL",1997,"mIM",427.446622021716,"KC model"
"BOL",1998,"mIM",426.529440042303,"KC model"
"BOL",1999,"mIM",418.076092216607,"KC model"
"BOL",2000,"mIM",409.27838936375,"KC model"
"BOL",2001,"mIM",400.138241428355,"KC model"
"BOL",2002,"mIM",390.667079963251,"KC model"
"BOL",2003,"mIM",380.880878438462,"KC model"
"BOL",2004,"mIM",370.8015392489,"KC model"
"BOL",2005,"mIM",360.441505521628,"KC model"
"BOL",2006,"mIM",349.807802167716,"KC model"
"BOL",2007,"mIM",338.932504661022,"KC model"
"BOL",2008,"mIM",327.860910279672,"KC model"
"BOL",2009,"mIM",316.660972080409,"KC model"
"BOL",2010,"mIM",305.378997821094,"KC model"
"BOL",2011,"mIM",294.075419579656,"KC model"
"BOL",2012,"mIM",282.81222747785,"KC model"
"BOL",2013,"mIM",271.619245687455,"KC model"
"BOL",2014,"mIM",260.5096564844,"KC model"
"BOL",2015,"mIM",249.51085205968,"KC model"
"BOL",2016,"mIM",238.647652613858,"KC model"
"BOL",2017,"mIM",227.936582286872,"KC model"
"BOL",2018,"mIM",217.401121644329,"KC model"
"BOL",2019,"mIM",207.109299734056,"KC model"
"BOL",2020,"mIM",197.107712661958,"KC model"
"BOL",2021,"mIM",187.432168430841,"KC model"
"BOL",2022,"mIM",178.104759837672,"KC model"
"BOL",2023,"mIM",169.141137599027,"KC model"
"BOL",2024,"mIM",160.561236426749,"KC model"
"BOL",2025,"mIM",152.375574960404,"KC model"
"BOL",2026,"mIM",144.589235733083,"KC model"
"BOL",2027,"mIM",137.206234221228,"KC model"
"BOL",2028,"mIM",130.24583344785,"KC model"
"BOL",2029,"mIM",123.706998216765,"KC model"
"BOL",2030,"mIM",117.57131845526,"KC model"
"BOL",2031,"mIM",111.829555847857,"KC model"
"BOL",2032,"mIM",106.466375481517,"KC model"
"BOL",2033,"mIM",101.455443252967,"KC model"
"BOL",2034,"mIM",96.7642726950973,"KC model"
"BOL",2035,"mIM",92.3733572757211,"KC model"
"BOL",2036,"mIM",88.2592035994053,"KC model"
"BOL",2037,"mIM",84.4046110098678,"KC model"
"BOL",2038,"mIM",80.7980930445572,"KC model"
"BOL",2039,"mIM",77.4354924101774,"KC model"
"BOL",2040,"mIM",74.3414407368703,"KC model"
"BOL",2041,"mIM",71.4953460474332,"KC model"
"BOL",2042,"mIM",68.8655334804738,"KC model"
"BOL",2043,"mIM",66.4141270077996,"KC model"
"BOL",2044,"mIM",64.0981889632648,"KC model"
"BOL",2045,"mIM",61.8755389140497,"KC model"
"BOL",2046,"mIM",61.8090265500694,"KC model"
"BOL",2047,"mIM",59.6600791917437,"KC model"
"BOL",2048,"mIM",59.5651271732141,"KC model"
"BOL",2049,"mIM",NA,"KC model"
"BIH",1995,"mIM",NA,"KC model"
"BIH",1996,"mIM",103.179630157613,"KC model"
"BIH",1997,"mIM",95.2601987780846,"KC model"
"BIH",1998,"mIM",95.0619023775046,"KC model"
"BIH",1999,"mIM",87.7638816807626,"KC model"
"BIH",2000,"mIM",81.0996887838829,"KC model"
"BIH",2001,"mIM",75.0868790884331,"KC model"
"BIH",2002,"mIM",69.7153155035291,"KC model"
"BIH",2003,"mIM",64.932855601738,"KC model"
"BIH",2004,"mIM",60.6691785379888,"KC model"
"BIH",2005,"mIM",56.8242945701161,"KC model"
"BIH",2006,"mIM",53.3070028472158,"KC model"
"BIH",2007,"mIM",50.0405561078708,"KC model"
"BIH",2008,"mIM",46.9883553864823,"KC model"
"BIH",2009,"mIM",44.1605395425819,"KC model"
"BIH",2010,"mIM",41.5645426248779,"KC model"
"BIH",2011,"mIM",39.2138805961195,"KC model"
"BIH",2012,"mIM",37.1211785056139,"KC model"
"BIH",2013,"mIM",35.2839373250846,"KC model"
"BIH",2014,"mIM",33.6305814344098,"KC model"
"BIH",2015,"mIM",32.1177533155349,"KC model"
"BIH",2016,"mIM",30.6923946364788,"KC model"
"BIH",2017,"mIM",29.2973859326613,"KC model"
"BIH",2018,"mIM",27.8834959124195,"KC model"
"BIH",2019,"mIM",26.4519880512013,"KC model"
"BIH",2020,"mIM",25.0067786136038,"KC model"
"BIH",2021,"mIM",23.574514083245,"KC model"
"BIH",2022,"mIM",22.2001524860018,"KC model"
"BIH",2023,"mIM",20.9336973455122,"KC model"
"BIH",2024,"mIM",19.7932849880173,"KC model"
"BIH",2025,"mIM",18.7862505800808,"KC model"
"BIH",2026,"mIM",17.9105484873099,"KC model"
"BIH",2027,"mIM",17.1476561942379,"KC model"
"BIH",2028,"mIM",16.4697680773328,"KC model"
"BIH",2029,"mIM",15.8482205524393,"KC model"
"BIH",2030,"mIM",15.2563437241098,"KC model"
"BIH",2031,"mIM",14.6744879003039,"KC model"
"BIH",2032,"mIM",14.0953493630034,"KC model"
"BIH",2033,"mIM",13.5208153317346,"KC model"
"BIH",2034,"mIM",12.9562627212179,"KC model"
"BIH",2035,"mIM",12.4077457218728,"KC model"
"BIH",2036,"mIM",11.8835084827346,"KC model"
"BIH",2037,"mIM",11.389383127709,"KC model"
"BIH",2038,"mIM",10.9292948124775,"KC model"
"BIH",2039,"mIM",10.5034485552276,"KC model"
"BIH",2040,"mIM",10.112612400232,"KC model"
"BIH",2041,"mIM",9.75406269134379,"KC model"
"BIH",2042,"mIM",9.42421361133679,"KC model"
"BIH",2043,"mIM",9.11964831746341,"KC model"
"BIH",2044,"mIM",8.83668926326375,"KC model"
"BIH",2045,"mIM",8.57095095454611,"KC model"
"BIH",2046,"mIM",8.56825168725097,"KC model"
"BIH",2047,"mIM",8.3184085562485,"KC model"
"BIH",2048,"mIM",8.31343388331478,"KC model"
"BIH",2049,"mIM",NA,"KC model"
"BWA",1995,"mIM",NA,"KC model"
"BWA",1996,"mIM",236.822528229328,"KC model"
"BWA",1997,"mIM",225.091887127716,"KC model"
"BWA",1998,"mIM",222.137952582598,"KC model"
"BWA",1999,"mIM",210.390425978453,"KC model"
"BWA",2000,"mIM",198.88140406174,"KC model"
"BWA",2001,"mIM",187.71654610808,"KC model"
"BWA",2002,"mIM",177.036710823259,"KC model"
"BWA",2003,"mIM",167.041499538846,"KC model"
"BWA",2004,"mIM",157.942540247121,"KC model"
"BWA",2005,"mIM",149.871536192446,"KC model"
"BWA",2006,"mIM",142.893230237223,"KC model"
"BWA",2007,"mIM",137.029646285541,"KC model"
"BWA",2008,"mIM",132.271157646223,"KC model"
"BWA",2009,"mIM",128.593899013563,"KC model"
"BWA",2010,"mIM",125.950300473773,"KC model"
"BWA",2011,"mIM",124.274288133267,"KC model"
"BWA",2012,"mIM",123.47091278652,"KC model"
"BWA",2013,"mIM",123.44748503644,"KC model"
"BWA",2014,"mIM",124.135276998052,"KC model"
"BWA",2015,"mIM",125.40469499607,"KC model"
"BWA",2016,"mIM",127.092044166208,"KC model"
"BWA",2017,"mIM",129.030030549932,"KC model"
"BWA",2018,"mIM",131.029741847083,"KC model"
"BWA",2019,"mIM",132.917661809897,"KC model"
"BWA",2020,"mIM",134.512425656543,"KC model"
"BWA",2021,"mIM",135.645137756396,"KC model"
"BWA",2022,"mIM",136.178212951086,"KC model"
"BWA",2023,"mIM",136.017826275048,"KC model"
"BWA",2024,"mIM",135.113461771941,"KC model"
"BWA",2025,"mIM",133.45339752591,"KC model"
"BWA",2026,"mIM",131.068533311337,"KC model"
"BWA",2027,"mIM",128.040011069183,"KC model"
"BWA",2028,"mIM",124.48080449441,"KC model"
"BWA",2029,"mIM",120.520557866497,"KC model"
"BWA",2030,"mIM",116.305963321135,"KC model"
"BWA",2031,"mIM",111.998337915583,"KC model"
"BWA",2032,"mIM",107.74936100244,"KC model"
"BWA",2033,"mIM",103.689593182214,"KC model"
"BWA",2034,"mIM",99.874415425749,"KC model"
"BWA",2035,"mIM",96.2498668740738,"KC model"
"BWA",2036,"mIM",92.8353493630663,"KC model"
"BWA",2037,"mIM",89.6341932979444,"KC model"
"BWA",2038,"mIM",86.6302228135286,"KC model"
"BWA",2039,"mIM",83.7974637373943,"KC model"
"BWA",2040,"mIM",81.0999781598383,"KC model"
"BWA",2041,"mIM",78.5203529019988,"KC model"
"BWA",2042,"mIM",76.0454308628168,"KC model"
"BWA",2043,"mIM",73.6680618487921,"KC model"
"BWA",2044,"mIM",71.3830954359777,"KC model"
"BWA",2045,"mIM",69.1967309584989,"KC model"
"BWA",2046,"mIM",69.0677299029795,"KC model"
"BWA",2047,"mIM",66.9812233888623,"KC model"
"BWA",2048,"mIM",66.8231595048804,"KC model"
"BWA",2049,"mIM",NA,"KC model"
"BRA",1995,"mIM",NA,"KC model"
"BRA",1996,"mIM",257.532632593638,"KC model"
"BRA",1997,"mIM",247.445966933091,"KC model"
"BRA",1998,"mIM",246.769745607928,"KC model"
"BRA",1999,"mIM",236.908064852484,"KC model"
"BRA",2000,"mIM",227.244452089125,"KC model"
"BRA",2001,"mIM",217.779309945604,"KC model"
"BRA",2002,"mIM",208.511040694131,"KC model"
"BRA",2003,"mIM",199.408176893202,"KC model"
"BRA",2004,"mIM",190.416766194745,"KC model"
"BRA",2005,"mIM",181.554119281932,"KC model"
"BRA",2006,"mIM",172.842242240304,"KC model"
"BRA",2007,"mIM",164.301798669837,"KC model"
"BRA",2008,"mIM",155.960212815517,"KC model"
"BRA",2009,"mIM",147.795900170976,"KC model"
"BRA",2010,"mIM",139.852408984575,"KC model"
"BRA",2011,"mIM",132.172198341496,"KC model"
"BRA",2012,"mIM",124.791396183533,"KC model"
"BRA",2013,"mIM",117.743547445606,"KC model"
"BRA",2014,"mIM",111.085079810624,"KC model"
"BRA",2015,"mIM",104.820447080947,"KC model"
"BRA",2016,"mIM",98.9419681428263,"KC model"
"BRA",2017,"mIM",93.4338084256565,"KC model"
"BRA",2018,"mIM",88.2738990068718,"KC model"
"BRA",2019,"mIM",83.4378809869045,"KC model"
"BRA",2020,"mIM",78.8976713724987,"KC model"
"BRA",2021,"mIM",74.6255677508572,"KC model"
"BRA",2022,"mIM",70.5934595574244,"KC model"
"BRA",2023,"mIM",66.7715051880201,"KC model"
"BRA",2024,"mIM",63.1417352938752,"KC model"
"BRA",2025,"mIM",59.6874435458016,"KC model"
"BRA",2026,"mIM",56.3899083851208,"KC model"
"BRA",2027,"mIM",53.2338157272897,"KC model"
"BRA",2028,"mIM",50.2089283750601,"KC model"
"BRA",2029,"mIM",47.3202605569183,"KC model"
"BRA",2030,"mIM",44.5763483850961,"KC model"
"BRA",2031,"mIM",41.9777208784587,"KC model"
"BRA",2032,"mIM",39.5290817915141,"KC model"
"BRA",2033,"mIM",37.2371778252948,"KC model"
"BRA",2034,"mIM",35.116638898062,"KC model"
"BRA",2035,"mIM",33.1957784695682,"KC model"
"BRA",2036,"mIM",31.4719367043949,"KC model"
"BRA",2037,"mIM",29.9339693155273,"KC model"
"BRA",2038,"mIM",28.5639643090999,"KC model"
"BRA",2039,"mIM",27.3361668959968,"KC model"
"BRA",2040,"mIM",26.218689427588,"KC model"
"BRA",2041,"mIM",25.1912487850465,"KC model"
"BRA",2042,"mIM",24.2378857332294,"KC model"
"BRA",2043,"mIM",23.3465122792334,"KC model"
"BRA",2044,"mIM",22.5090279507361,"KC model"
"BRA",2045,"mIM",21.7165514009713,"KC model"
"BRA",2046,"mIM",21.7014788340937,"KC model"
"BRA",2047,"mIM",20.9527896563809,"KC model"
"BRA",2048,"mIM",20.9308579668137,"KC model"
"BRA",2049,"mIM",NA,"KC model"
"BRN",1995,"mIM",NA,"KC model"
"BRN",1996,"mIM",99.0872776817515,"KC model"
"BRN",1997,"mIM",90.4568812540944,"KC model"
"BRN",1998,"mIM",90.3597340352452,"KC model"
"BRN",1999,"mIM",82.415973521951,"KC model"
"BRN",2000,"mIM",75.170941074158,"KC model"
"BRN",2001,"mIM",68.6670054588447,"KC model"
"BRN",2002,"mIM",62.8958770930321,"KC model"
"BRN",2003,"mIM",57.8246092789588,"KC model"
"BRN",2004,"mIM",53.3777865412856,"KC model"
"BRN",2005,"mIM",49.4623439254581,"KC model"
"BRN",2006,"mIM",45.9938260722072,"KC model"
"BRN",2007,"mIM",42.9177564202394,"KC model"
"BRN",2008,"mIM",40.1876382529243,"KC model"
"BRN",2009,"mIM",37.8060678048128,"KC model"
"BRN",2010,"mIM",35.7594376632634,"KC model"
"BRN",2011,"mIM",34.0177271054612,"KC model"
"BRN",2012,"mIM",32.5477171506699,"KC model"
"BRN",2013,"mIM",31.3048722553717,"KC model"
"BRN",2014,"mIM",30.2120743616576,"KC model"
"BRN",2015,"mIM",29.2249481293766,"KC model"
"BRN",2016,"mIM",28.313024457068,"KC model"
"BRN",2017,"mIM",27.463049128911,"KC model"
"BRN",2018,"mIM",26.6671434662127,"KC model"
"BRN",2019,"mIM",25.924885204254,"KC model"
"BRN",2020,"mIM",25.2515645643441,"KC model"
"BRN",2021,"mIM",24.6505232430067,"KC model"
"BRN",2022,"mIM",24.1283294624305,"KC model"
"BRN",2023,"mIM",23.6714579393603,"KC model"
"BRN",2024,"mIM",23.2658880143589,"KC model"
"BRN",2025,"mIM",22.8904007528289,"KC model"
"BRN",2026,"mIM",22.5226162447129,"KC model"
"BRN",2027,"mIM",22.1409129003214,"KC model"
"BRN",2028,"mIM",21.7312383224843,"KC model"
"BRN",2029,"mIM",21.2948769542758,"KC model"
"BRN",2030,"mIM",20.8284440628668,"KC model"
"BRN",2031,"mIM",20.3425223511882,"KC model"
"BRN",2032,"mIM",19.8439513120104,"KC model"
"BRN",2033,"mIM",19.3393168663975,"KC model"
"BRN",2034,"mIM",18.8344317556475,"KC model"
"BRN",2035,"mIM",18.3362344441422,"KC model"
"BRN",2036,"mIM",17.8442771664082,"KC model"
"BRN",2037,"mIM",17.3596481179533,"KC model"
"BRN",2038,"mIM",16.8791960321138,"KC model"
"BRN",2039,"mIM",16.4056070326624,"KC model"
"BRN",2040,"mIM",15.9354071755828,"KC model"
"BRN",2041,"mIM",15.4748579748826,"KC model"
"BRN",2042,"mIM",15.0265831276421,"KC model"
"BRN",2043,"mIM",14.5967570351828,"KC model"
"BRN",2044,"mIM",14.1862228875273,"KC model"
"BRN",2045,"mIM",13.7973740864389,"KC model"
"BRN",2046,"mIM",13.7920538289858,"KC model"
"BRN",2047,"mIM",13.425099659076,"KC model"
"BRN",2048,"mIM",13.4131808150947,"KC model"
"BRN",2049,"mIM",NA,"KC model"
"BGR",1995,"mIM",NA,"KC model"
"BGR",1996,"mIM",56.6739501602401,"KC model"
"BGR",1997,"mIM",54.7723044694196,"KC model"
"BGR",1998,"mIM",54.637435186383,"KC model"
"BGR",1999,"mIM",52.737846745606,"KC model"
"BGR",2000,"mIM",50.8595157339964,"KC model"
"BGR",2001,"mIM",49.0156422593044,"KC model"
"BGR",2002,"mIM",47.2062490683083,"KC model"
"BGR",2003,"mIM",45.430384491476,"KC model"
"BGR",2004,"mIM",43.6806276810946,"KC model"
"BGR",2005,"mIM",41.9628532680148,"KC model"
"BGR",2006,"mIM",40.2928192187783,"KC model"
"BGR",2007,"mIM",38.6947388702831,"KC model"
"BGR",2008,"mIM",37.1964349609572,"KC model"
"BGR",2009,"mIM",35.8271310643028,"KC model"
"BGR",2010,"mIM",34.6020936599932,"KC model"
"BGR",2011,"mIM",33.528435752901,"KC model"
"BGR",2012,"mIM",32.5960511948251,"KC model"
"BGR",2013,"mIM",31.7863377793183,"KC model"
"BGR",2014,"mIM",31.0939171286656,"KC model"
"BGR",2015,"mIM",30.4858422667311,"KC model"
"BGR",2016,"mIM",29.9215604230806,"KC model"
"BGR",2017,"mIM",29.3596554405108,"KC model"
"BGR",2018,"mIM",28.766536482681,"KC model"
"BGR",2019,"mIM",28.1202767730115,"KC model"
"BGR",2020,"mIM",27.4005658219237,"KC model"
"BGR",2021,"mIM",26.5997871509104,"KC model"
"BGR",2022,"mIM",25.7252441867391,"KC model"
"BGR",2023,"mIM",24.7913132561874,"KC model"
"BGR",2024,"mIM",23.8275967211821,"KC model"
"BGR",2025,"mIM",22.8627234905341,"KC model"
"BGR",2026,"mIM",21.9141179991001,"KC model"
"BGR",2027,"mIM",20.9957039577319,"KC model"
"BGR",2028,"mIM",20.1183750738034,"KC model"
"BGR",2029,"mIM",19.276834607181,"KC model"
"BGR",2030,"mIM",18.4644685831734,"KC model"
"BGR",2031,"mIM",17.6909998345618,"KC model"
"BGR",2032,"mIM",16.9638046536475,"KC model"
"BGR",2033,"mIM",16.2891781505101,"KC model"
"BGR",2034,"mIM",15.6658541049808,"KC model"
"BGR",2035,"mIM",15.0825800033882,"KC model"
"BGR",2036,"mIM",14.5423940177323,"KC model"
"BGR",2037,"mIM",14.0455136380871,"KC model"
"BGR",2038,"mIM",13.5900273782985,"KC model"
"BGR",2039,"mIM",13.168402494043,"KC model"
"BGR",2040,"mIM",12.7775172191934,"KC model"
"BGR",2041,"mIM",12.4076338263553,"KC model"
"BGR",2042,"mIM",12.0524883185584,"KC model"
"BGR",2043,"mIM",11.7088321226552,"KC model"
"BGR",2044,"mIM",11.3771369755323,"KC model"
"BGR",2045,"mIM",11.064119981571,"KC model"
"BGR",2046,"mIM",11.0875011225857,"KC model"
"BGR",2047,"mIM",10.7981056153068,"KC model"
"BGR",2048,"mIM",10.8129348226502,"KC model"
"BGR",2049,"mIM",NA,"KC model"
"BFA",1995,"mIM",NA,"KC model"
"BFA",1996,"mIM",506.385315105996,"KC model"
"BFA",1997,"mIM",501.517334829007,"KC model"
"BFA",1998,"mIM",501.073219017743,"KC model"
"BFA",1999,"mIM",496.104149052609,"KC model"
"BFA",2000,"mIM",491.00039889853,"KC model"
"BFA",2001,"mIM",485.767843970923,"KC model"
"BFA",2002,"mIM",480.418209483193,"KC model"
"BFA",2003,"mIM",474.955939804175,"KC model"
"BFA",2004,"mIM",469.377017831572,"KC model"
"BFA",2005,"mIM",463.714391558462,"KC model"
"BFA",2006,"mIM",457.980756250636,"KC model"
"BFA",2007,"mIM",452.171160423466,"KC model"
"BFA",2008,"mIM",446.273683133842,"KC model"
"BFA",2009,"mIM",440.317469685961,"KC model"
"BFA",2010,"mIM",434.2588104795,"KC model"
"BFA",2011,"mIM",428.055294538034,"KC model"
"BFA",2012,"mIM",421.689627724828,"KC model"
"BFA",2013,"mIM",415.16374266497,"KC model"
"BFA",2014,"mIM",408.532563266932,"KC model"
"BFA",2015,"mIM",401.822626631215,"KC model"
"BFA",2016,"mIM",395.06264361781,"KC model"
"BFA",2017,"mIM",388.28275363023,"KC model"
"BFA",2018,"mIM",381.492888497014,"KC model"
"BFA",2019,"mIM",374.652307351441,"KC model"
"BFA",2020,"mIM",367.736578660662,"KC model"
"BFA",2021,"mIM",360.72172383502,"KC model"
"BFA",2022,"mIM",353.580576183473,"KC model"
"BFA",2023,"mIM",346.280933610033,"KC model"
"BFA",2024,"mIM",338.781279406214,"KC model"
"BFA",2025,"mIM",331.049446507196,"KC model"
"BFA",2026,"mIM",323.076862090468,"KC model"
"BFA",2027,"mIM",314.864576532977,"KC model"
"BFA",2028,"mIM",306.418420662014,"KC model"
"BFA",2029,"mIM",297.776687071682,"KC model"
"BFA",2030,"mIM",288.9918685335,"KC model"
"BFA",2031,"mIM",280.093976781464,"KC model"
"BFA",2032,"mIM",271.106650568559,"KC model"
"BFA",2033,"mIM",262.059955355953,"KC model"
"BFA",2034,"mIM",253.002819462091,"KC model"
"BFA",2035,"mIM",243.99151023331,"KC model"
"BFA",2036,"mIM",235.063894297297,"KC model"
"BFA",2037,"mIM",226.255392865291,"KC model"
"BFA",2038,"mIM",217.598039462638,"KC model"
"BFA",2039,"mIM",209.121734466384,"KC model"
"BFA",2040,"mIM",200.904388142387,"KC model"
"BFA",2041,"mIM",192.952997830099,"KC model"
"BFA",2042,"mIM",185.268947049353,"KC model"
"BFA",2043,"mIM",177.850828244572,"KC model"
"BFA",2044,"mIM",170.696323254783,"KC model"
"BFA",2045,"mIM",163.777260662558,"KC model"
"BFA",2046,"mIM",163.528996746354,"KC model"
"BFA",2047,"mIM",156.861526700519,"KC model"
"BFA",2048,"mIM",156.536735075311,"KC model"
"BFA",2049,"mIM",NA,"KC model"
"BDI",1995,"mIM",NA,"KC model"
"BDI",1996,"mIM",483.814577988594,"KC model"
"BDI",1997,"mIM",479.906946392621,"KC model"
"BDI",1998,"mIM",478.127536091932,"KC model"
"BDI",1999,"mIM",474.1702672878,"KC model"
"BDI",2000,"mIM",470.196246149532,"KC model"
"BDI",2001,"mIM",466.235155523514,"KC model"
"BDI",2002,"mIM",462.290047857318,"KC model"
"BDI",2003,"mIM",458.325353209338,"KC model"
"BDI",2004,"mIM",454.282081232814,"KC model"
"BDI",2005,"mIM",450.07819606614,"KC model"
"BDI",2006,"mIM",445.641688568226,"KC model"
"BDI",2007,"mIM",440.909853457294,"KC model"
"BDI",2008,"mIM",435.829014925944,"KC model"
"BDI",2009,"mIM",430.383072871295,"KC model"
"BDI",2010,"mIM",424.565847899237,"KC model"
"BDI",2011,"mIM",418.387645726988,"KC model"
"BDI",2012,"mIM",411.870019670767,"KC model"
"BDI",2013,"mIM",405.05697342719,"KC model"
"BDI",2014,"mIM",398.005197662238,"KC model"
"BDI",2015,"mIM",390.743615896167,"KC model"
"BDI",2016,"mIM",383.28044876446,"KC model"
"BDI",2017,"mIM",375.6046817905,"KC model"
"BDI",2018,"mIM",367.686359343426,"KC model"
"BDI",2019,"mIM",359.414211208161,"KC model"
"BDI",2020,"mIM",350.720590772975,"KC model"
"BDI",2021,"mIM",341.576475030043,"KC model"
"BDI",2022,"mIM",331.991299886243,"KC model"
"BDI",2023,"mIM",322.004849462958,"KC model"
"BDI",2024,"mIM",311.756267698786,"KC model"
"BDI",2025,"mIM",301.37982970587,"KC model"
"BDI",2026,"mIM",290.96280929886,"KC model"
"BDI",2027,"mIM",280.563974411192,"KC model"
"BDI",2028,"mIM",270.22277342313,"KC model"
"BDI",2029,"mIM",259.950255141963,"KC model"
"BDI",2030,"mIM",249.744614235266,"KC model"
"BDI",2031,"mIM",239.622583180749,"KC model"
"BDI",2032,"mIM",229.614096645338,"KC model"
"BDI",2033,"mIM",219.767011047358,"KC model"
"BDI",2034,"mIM",210.161520043438,"KC model"
"BDI",2035,"mIM",200.907036114543,"KC model"
"BDI",2036,"mIM",192.070332580436,"KC model"
"BDI",2037,"mIM",183.707884822615,"KC model"
"BDI",2038,"mIM",175.862526542147,"KC model"
"BDI",2039,"mIM",168.551960573514,"KC model"
"BDI",2040,"mIM",161.733346290609,"KC model"
"BDI",2041,"mIM",155.385206892337,"KC model"
"BDI",2042,"mIM",149.47241988257,"KC model"
"BDI",2043,"mIM",143.948813186279,"KC model"
"BDI",2044,"mIM",138.763152604776,"KC model"
"BDI",2045,"mIM",133.868751973634,"KC model"
"BDI",2046,"mIM",134.114370767086,"KC model"
"BDI",2047,"mIM",129.470286268338,"KC model"
"BDI",2048,"mIM",129.541947552654,"KC model"
"BDI",2049,"mIM",NA,"KC model"
"CPV",1995,"mIM",NA,"KC model"
"CPV",1996,"mIM",327.15779320409,"KC model"
"CPV",1997,"mIM",315.605445264698,"KC model"
"CPV",1998,"mIM",315.292665616894,"KC model"
"CPV",1999,"mIM",303.678564089857,"KC model"
"CPV",2000,"mIM",292.072233002068,"KC model"
"CPV",2001,"mIM",280.466295526694,"KC model"
"CPV",2002,"mIM",268.94184556976,"KC model"
"CPV",2003,"mIM",257.563105923782,"KC model"
"CPV",2004,"mIM",246.476855025255,"KC model"
"CPV",2005,"mIM",235.744235251229,"KC model"
"CPV",2006,"mIM",225.443521169483,"KC model"
"CPV",2007,"mIM",215.559474572835,"KC model"
"CPV",2008,"mIM",206.073306847392,"KC model"
"CPV",2009,"mIM",196.911366895896,"KC model"
"CPV",2010,"mIM",187.984894395836,"KC model"
"CPV",2011,"mIM",179.233307087657,"KC model"
"CPV",2012,"mIM",170.619056122396,"KC model"
"CPV",2013,"mIM",162.127344617595,"KC model"
"CPV",2014,"mIM",153.749759458505,"KC model"
"CPV",2015,"mIM",145.52290687582,"KC model"
"CPV",2016,"mIM",137.492751249278,"KC model"
"CPV",2017,"mIM",129.675025112221,"KC model"
"CPV",2018,"mIM",122.115942822221,"KC model"
"CPV",2019,"mIM",114.810007437672,"KC model"
"CPV",2020,"mIM",107.783037163899,"KC model"
"CPV",2021,"mIM",101.046342338523,"KC model"
"CPV",2022,"mIM",94.6219415885689,"KC model"
"CPV",2023,"mIM",88.5328721132546,"KC model"
"CPV",2024,"mIM",82.8581318015194,"KC model"
"CPV",2025,"mIM",77.6330114162821,"KC model"
"CPV",2026,"mIM",72.8663561470738,"KC model"
"CPV",2027,"mIM",68.5535062480014,"KC model"
"CPV",2028,"mIM",64.6915767573137,"KC model"
"CPV",2029,"mIM",61.2632049789511,"KC model"
"CPV",2030,"mIM",58.252063704405,"KC model"
"CPV",2031,"mIM",55.6315705908012,"KC model"
"CPV",2032,"mIM",53.3590878453216,"KC model"
"CPV",2033,"mIM",51.3675728542605,"KC model"
"CPV",2034,"mIM",49.5739959627705,"KC model"
"CPV",2035,"mIM",47.8824701481204,"KC model"
"CPV",2036,"mIM",46.2278896801876,"KC model"
"CPV",2037,"mIM",44.5643276124403,"KC model"
"CPV",2038,"mIM",42.87443387511,"KC model"
"CPV",2039,"mIM",41.16089520005,"KC model"
"CPV",2040,"mIM",39.471557960582,"KC model"
"CPV",2041,"mIM",37.8319963881612,"KC model"
"CPV",2042,"mIM",36.265576939898,"KC model"
"CPV",2043,"mIM",34.7825513363841,"KC model"
"CPV",2044,"mIM",33.3947158454894,"KC model"
"CPV",2045,"mIM",32.0875756953923,"KC model"
"CPV",2046,"mIM",32.0721574078806,"KC model"
"CPV",2047,"mIM",30.8429731174237,"KC model"
"CPV",2048,"mIM",30.8171232945423,"KC model"
"CPV",2049,"mIM",NA,"KC model"
"KHM",1995,"mIM",NA,"KC model"
"KHM",1996,"mIM",436.880330060427,"KC model"
"KHM",1997,"mIM",434.977014621953,"KC model"
"KHM",1998,"mIM",432.999012998438,"KC model"
"KHM",1999,"mIM",430.152336531099,"KC model"
"KHM",2000,"mIM",426.065847883649,"KC model"
"KHM",2001,"mIM",420.578661111929,"KC model"
"KHM",2002,"mIM",413.692130242859,"KC model"
"KHM",2003,"mIM",405.49118535884,"KC model"
"KHM",2004,"mIM",396.265297712639,"KC model"
"KHM",2005,"mIM",386.416249993698,"KC model"
"KHM",2006,"mIM",376.164938151198,"KC model"
"KHM",2007,"mIM",365.498343690355,"KC model"
"KHM",2008,"mIM",354.264914837992,"KC model"
"KHM",2009,"mIM",341.872123293489,"KC model"
"KHM",2010,"mIM",328.248137067517,"KC model"
"KHM",2011,"mIM",313.812420417588,"KC model"
"KHM",2012,"mIM",299.302763635415,"KC model"
"KHM",2013,"mIM",285.427621003244,"KC model"
"KHM",2014,"mIM",272.794932286521,"KC model"
"KHM",2015,"mIM",261.272623079654,"KC model"
"KHM",2016,"mIM",250.530680894746,"KC model"
"KHM",2017,"mIM",240.206833779358,"KC model"
"KHM",2018,"mIM",229.990222645441,"KC model"
"KHM",2019,"mIM",219.806643418439,"KC model"
"KHM",2020,"mIM",209.536535437478,"KC model"
"KHM",2021,"mIM",199.096808032767,"KC model"
"KHM",2022,"mIM",188.480960495838,"KC model"
"KHM",2023,"mIM",177.752171423223,"KC model"
"KHM",2024,"mIM",166.974048098843,"KC model"
"KHM",2025,"mIM",156.264464336145,"KC model"
"KHM",2026,"mIM",145.790517908761,"KC model"
"KHM",2027,"mIM",135.725894963256,"KC model"
"KHM",2028,"mIM",126.229428280487,"KC model"
